entry_id,group,mechanism,historical_training_path,current_public_path,original_text,vlm_formalized_text,semantic_surface_text,semantic_text,vlm_alphabetic_token_length,semantic_alphabetic_token_length,removed_template_context,rules_applied,source_training_mixture_weight,semantic_analysis_weight
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 2. left instrument: Tool #18 (Green). arm right: 0. right instrument: Tool #14 (White). do a hysterectomy,arm left 2 left instrument tool 18 green arm right 0 right instrument tool 14 white do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 2. left instrument: Tool #18 (Green). arm right: 0. right instrument: Tool #14 (White),strip_cmr_state_template | strip_cmr_do_carrier,7.620868395062468e-07,7.623740325588305e-07
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 2. left instrument: Tool #0 (Pink). arm right: 1. right instrument: Tool #9 (Orange). do a hysterectomy,arm left 2 left instrument tool 0 pink arm right 1 right instrument tool 9 orange do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 2. left instrument: Tool #0 (Pink). arm right: 1. right instrument: Tool #9 (Orange),strip_cmr_state_template | strip_cmr_do_carrier,0.00015302854645570486,0.0001530862153893628
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 3. left instrument: Tool #1 (Cyan). arm right: 2. right instrument: Tool #9 (Pink). do a hysterectomy,arm left 3 left instrument tool 1 cyan arm right 2 right instrument tool 9 pink do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 3. left instrument: Tool #1 (Cyan). arm right: 2. right instrument: Tool #9 (Pink),strip_cmr_state_template | strip_cmr_do_carrier,0.00020706503062524928,0.00020714306325243274
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 3. left instrument: Tool #1 (Cyan). arm right: -1. right instrument: Tool #3 (None). do a hysterectomy,arm left 3 left instrument tool 1 cyan arm right 1 right instrument tool 3 none do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 3. left instrument: Tool #1 (Cyan). arm right: -1. right instrument: Tool #3 (None),strip_cmr_state_template | strip_cmr_do_carrier,6.876513279049683e-05,6.879104698737527e-05
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 3. left instrument: Tool #1 (Cyan). arm right: 1. right instrument: Tool #13 (Orange). do a hysterectomy,arm left 3 left instrument tool 1 cyan arm right 1 right instrument tool 13 orange do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 3. left instrument: Tool #1 (Cyan). arm right: 1. right instrument: Tool #13 (Orange),strip_cmr_state_template | strip_cmr_do_carrier,3.5638877868295845e-05,3.565230840874749e-05
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 3. left instrument: Tool #1 (Cyan). arm right: 2. right instrument: Tool #8 (Pink). do a hysterectomy,arm left 3 left instrument tool 1 cyan arm right 2 right instrument tool 8 pink do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 3. left instrument: Tool #1 (Cyan). arm right: 2. right instrument: Tool #8 (Pink),strip_cmr_state_template | strip_cmr_do_carrier,5.897495779782995e-05,5.899718255920613e-05
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 2. left instrument: Tool #12 (Orange). arm right: 3. right instrument: Tool #2 (Green). do a hysterectomy,arm left 2 left instrument tool 12 orange arm right 3 right instrument tool 2 green do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 2. left instrument: Tool #12 (Orange). arm right: 3. right instrument: Tool #2 (Green),strip_cmr_state_template | strip_cmr_do_carrier,6.668448481035973e-05,6.67096149133347e-05
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 1. left instrument: Tool #0 (Cyan). arm right: 3. right instrument: Tool #2 (Green). do a hysterectomy,arm left 1 left instrument tool 0 cyan arm right 3 right instrument tool 2 green do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 1. left instrument: Tool #0 (Cyan). arm right: 3. right instrument: Tool #2 (Green),strip_cmr_state_template | strip_cmr_do_carrier,6.215723625883747e-05,6.218066026447035e-05
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 2. left instrument: Tool #12 (Orange). arm right: -1. right instrument: Tool #3 (None). do a hysterectomy,arm left 2 left instrument tool 12 orange arm right 1 right instrument tool 3 none do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 2. left instrument: Tool #12 (Orange). arm right: -1. right instrument: Tool #3 (None),strip_cmr_state_template | strip_cmr_do_carrier,2.699937854914087e-05,2.700955328716471e-05
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 2. left instrument: Tool #12 (Orange). arm right: 3. right instrument: Tool #9 (Green). do a hysterectomy,arm left 2 left instrument tool 12 orange arm right 3 right instrument tool 9 green do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 2. left instrument: Tool #12 (Orange). arm right: 3. right instrument: Tool #9 (Green),strip_cmr_state_template | strip_cmr_do_carrier,0.00036233079240683135,0.0003624673370641093
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 1. left instrument: Tool #0 (Cyan). arm right: 3. right instrument: Tool #9 (Green). do a hysterectomy,arm left 1 left instrument tool 0 cyan arm right 3 right instrument tool 9 green do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 1. left instrument: Tool #0 (Cyan). arm right: 3. right instrument: Tool #9 (Green),strip_cmr_state_template | strip_cmr_do_carrier,6.132912704462152e-05,6.135223897661559e-05
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 2. left instrument: Tool #18 (Cyan). arm right: 3. right instrument: Tool #9 (Pink). do a hysterectomy,arm left 2 left instrument tool 18 cyan arm right 3 right instrument tool 9 pink do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 2. left instrument: Tool #18 (Cyan). arm right: 3. right instrument: Tool #9 (Pink),strip_cmr_state_template | strip_cmr_do_carrier,0.00018472871808417635,0.00018479833325359832
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 2. left instrument: Tool #18 (Cyan). arm right: 1. right instrument: Tool #13 (Orange). do a hysterectomy,arm left 2 left instrument tool 18 cyan arm right 1 right instrument tool 13 orange do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 2. left instrument: Tool #18 (Cyan). arm right: 1. right instrument: Tool #13 (Orange),strip_cmr_state_template | strip_cmr_do_carrier,5.141445271678778e-05,5.1433828295602686e-05
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 2. left instrument: Tool #18 (Cyan). arm right: 3. right instrument: Tool #8 (Pink). do a hysterectomy,arm left 2 left instrument tool 18 cyan arm right 3 right instrument tool 8 pink do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 2. left instrument: Tool #18 (Cyan). arm right: 3. right instrument: Tool #8 (Pink),strip_cmr_state_template | strip_cmr_do_carrier,9.544194488034174e-05,9.54779122558084e-05
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 2. left instrument: Tool #18 (Cyan). arm right: 3. right instrument: Tool #2 (Pink). do a hysterectomy,arm left 2 left instrument tool 18 cyan arm right 3 right instrument tool 2 pink do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 2. left instrument: Tool #18 (Cyan). arm right: 3. right instrument: Tool #2 (Pink),strip_cmr_state_template | strip_cmr_do_carrier,1.227450263531472e-05,1.227912829173344e-05
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 2. left instrument: Tool #0 (Cyan). arm right: 3. right instrument: Tool #2 (Pink). do a hysterectomy,arm left 2 left instrument tool 0 cyan arm right 3 right instrument tool 2 pink do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 2. left instrument: Tool #0 (Cyan). arm right: 3. right instrument: Tool #2 (Pink),strip_cmr_state_template | strip_cmr_do_carrier,0.00011681244439708992,0.0001168564652628851
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 2. left instrument: Tool #0 (Cyan). arm right: 1. right instrument: Tool #13 (Orange). do a hysterectomy,arm left 2 left instrument tool 0 cyan arm right 1 right instrument tool 13 orange do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 2. left instrument: Tool #0 (Cyan). arm right: 1. right instrument: Tool #13 (Orange),strip_cmr_state_template | strip_cmr_do_carrier,5.1855859450561194e-06,5.187540137386696e-06
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 1. left instrument: Tool #18 (Green). arm right: -1. right instrument: Tool #3 (None). do a hysterectomy,arm left 1 left instrument tool 18 green arm right 1 right instrument tool 3 none do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 1. left instrument: Tool #18 (Green). arm right: -1. right instrument: Tool #3 (None),strip_cmr_state_template | strip_cmr_do_carrier,0.00011279451130761393,0.000112837018012018
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 1. left instrument: Tool #18 (Green). arm right: 2. right instrument: Tool #9 (Orange). do a hysterectomy,arm left 1 left instrument tool 18 green arm right 2 right instrument tool 9 orange do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 1. left instrument: Tool #18 (Green). arm right: 2. right instrument: Tool #9 (Orange),strip_cmr_state_template | strip_cmr_do_carrier,0.00041479217135115867,0.0004149484861222619
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 1. left instrument: Tool #2 (Green). arm right: -1. right instrument: Tool #3 (None). do a hysterectomy,arm left 1 left instrument tool 2 green arm right 1 right instrument tool 3 none do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 1. left instrument: Tool #2 (Green). arm right: -1. right instrument: Tool #3 (None),strip_cmr_state_template | strip_cmr_do_carrier,7.262461218066956e-06,7.265198082553212e-06
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 1. left instrument: Tool #2 (Green). arm right: 2. right instrument: Tool #2 (Orange). do a hysterectomy,arm left 1 left instrument tool 2 green arm right 2 right instrument tool 2 orange do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 1. left instrument: Tool #2 (Green). arm right: 2. right instrument: Tool #2 (Orange),strip_cmr_state_template | strip_cmr_do_carrier,7.559939174973232e-05,7.562788144272342e-05
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 3. left instrument: Tool #1 (Pink). arm right: 2. right instrument: Tool #9 (Orange). do a hysterectomy,arm left 3 left instrument tool 1 pink arm right 2 right instrument tool 9 orange do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 3. left instrument: Tool #1 (Pink). arm right: 2. right instrument: Tool #9 (Orange),strip_cmr_state_template | strip_cmr_do_carrier,0.0005118073351031544,0.0005120002101185507
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 3. left instrument: Tool #1 (Pink). arm right: -1. right instrument: Tool #3 (None). do a hysterectomy,arm left 3 left instrument tool 1 pink arm right 1 right instrument tool 3 none do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 3. left instrument: Tool #1 (Pink). arm right: -1. right instrument: Tool #3 (None),strip_cmr_state_template | strip_cmr_do_carrier,1.390997117455214e-05,1.3915213158635687e-05
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 2. left instrument: Tool #2 (Cyan). arm right: -1. right instrument: Tool #3 (None). do a hysterectomy,arm left 2 left instrument tool 2 cyan arm right 1 right instrument tool 3 none do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 2. left instrument: Tool #2 (Cyan). arm right: -1. right instrument: Tool #3 (None),strip_cmr_state_template | strip_cmr_do_carrier,2.912529901479319e-06,2.9136274907693917e-06
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 2. left instrument: Tool #2 (Cyan). arm right: 1. right instrument: Tool #2 (Orange). do a hysterectomy,arm left 2 left instrument tool 2 cyan arm right 1 right instrument tool 2 orange do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 2. left instrument: Tool #2 (Cyan). arm right: 1. right instrument: Tool #2 (Orange),strip_cmr_state_template | strip_cmr_do_carrier,8.21752202708184e-05,8.220618807019886e-05
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 3. left instrument: Tool #0 (Pink). arm right: -1. right instrument: Tool #3 (None). do a hysterectomy,arm left 3 left instrument tool 0 pink arm right 1 right instrument tool 3 none do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 3. left instrument: Tool #0 (Pink). arm right: -1. right instrument: Tool #3 (None),strip_cmr_state_template | strip_cmr_do_carrier,6.3155117293735504e-06,6.3178917351657545e-06
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 2. left instrument: Tool #12 (Cyan). arm right: 1. right instrument: Tool #9 (Orange). do a hysterectomy,arm left 2 left instrument tool 12 cyan arm right 1 right instrument tool 9 orange do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 2. left instrument: Tool #12 (Cyan). arm right: 1. right instrument: Tool #9 (Orange),strip_cmr_state_template | strip_cmr_do_carrier,0.00026568724030677314,0.0002657873647619149
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 0. left instrument: Tool #17 (White). arm right: 1. right instrument: Tool #9 (Orange). do a hysterectomy,arm left 0 left instrument tool 17 white arm right 1 right instrument tool 9 orange do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 0. left instrument: Tool #17 (White). arm right: 1. right instrument: Tool #9 (Orange),strip_cmr_state_template | strip_cmr_do_carrier,8.882838928799297e-06,8.886186433959241e-06
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 3. left instrument: Tool #0 (Pink). arm right: 1. right instrument: Tool #9 (Orange). do a hysterectomy,arm left 3 left instrument tool 0 pink arm right 1 right instrument tool 9 orange do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 3. left instrument: Tool #0 (Pink). arm right: 1. right instrument: Tool #9 (Orange),strip_cmr_state_template | strip_cmr_do_carrier,2.355489694285768e-05,2.3563773625153753e-05
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 2. left instrument: Tool #12 (Cyan). arm right: 0. right instrument: Tool #17 (White). do a hysterectomy,arm left 2 left instrument tool 12 cyan arm right 0 right instrument tool 17 white do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 2. left instrument: Tool #12 (Cyan). arm right: 0. right instrument: Tool #17 (White),strip_cmr_state_template | strip_cmr_do_carrier,1.1410552703399223e-05,1.1414852779575162e-05
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 3. left instrument: Tool #0 (Pink). arm right: 0. right instrument: Tool #17 (White). do a hysterectomy,arm left 3 left instrument tool 0 pink arm right 0 right instrument tool 17 white do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 3. left instrument: Tool #0 (Pink). arm right: 0. right instrument: Tool #17 (White),strip_cmr_state_template | strip_cmr_do_carrier,1.292152190746978e-06,1.2926391393633637e-06
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 2. left instrument: Tool #13 (Cyan). arm right: -1. right instrument: Tool #3 (None). do a hysterectomy,arm left 2 left instrument tool 13 cyan arm right 1 right instrument tool 3 none do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 2. left instrument: Tool #13 (Cyan). arm right: -1. right instrument: Tool #3 (None),strip_cmr_state_template | strip_cmr_do_carrier,3.685746227008058e-05,3.687135203506681e-05
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 3. left instrument: Tool #18 (Green). arm right: -1. right instrument: Tool #3 (None). do a hysterectomy,arm left 3 left instrument tool 18 green arm right 1 right instrument tool 3 none do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 3. left instrument: Tool #18 (Green). arm right: -1. right instrument: Tool #3 (None),strip_cmr_state_template | strip_cmr_do_carrier,7.243597682435613e-07,7.246327438182944e-07
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 3. left instrument: Tool #18 (Green). arm right: 1. right instrument: Tool #9 (Orange). do a hysterectomy,arm left 3 left instrument tool 18 green arm right 1 right instrument tool 9 orange do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 3. left instrument: Tool #18 (Green). arm right: 1. right instrument: Tool #9 (Orange),strip_cmr_state_template | strip_cmr_do_carrier,0.00021949610060630414,0.0002195788178924394
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 2. left instrument: Tool #13 (Cyan). arm right: 1. right instrument: Tool #9 (Orange). do a hysterectomy,arm left 2 left instrument tool 13 cyan arm right 1 right instrument tool 9 orange do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 2. left instrument: Tool #13 (Cyan). arm right: 1. right instrument: Tool #9 (Orange),strip_cmr_state_template | strip_cmr_do_carrier,6.933669792012652e-05,6.936282751179439e-05
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 2. left instrument: Tool #13 (Cyan). arm right: 1. right instrument: Tool #2 (Orange). do a hysterectomy,arm left 2 left instrument tool 13 cyan arm right 1 right instrument tool 2 orange do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 2. left instrument: Tool #13 (Cyan). arm right: 1. right instrument: Tool #2 (Orange),strip_cmr_state_template | strip_cmr_do_carrier,0.0001825424343045037,0.00018261122557108425
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 3. left instrument: Tool #18 (Green). arm right: 1. right instrument: Tool #2 (Orange). do a hysterectomy,arm left 3 left instrument tool 18 green arm right 1 right instrument tool 2 orange do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 3. left instrument: Tool #18 (Green). arm right: 1. right instrument: Tool #2 (Orange),strip_cmr_state_template | strip_cmr_do_carrier,6.477738135803098e-05,6.48017927675006e-05
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 2. left instrument: Tool #13 (Cyan). arm right: 0. right instrument: Tool #14 (White). do a hysterectomy,arm left 2 left instrument tool 13 cyan arm right 0 right instrument tool 14 white do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 2. left instrument: Tool #13 (Cyan). arm right: 0. right instrument: Tool #14 (White),strip_cmr_state_template | strip_cmr_do_carrier,6.05519493766102e-07,6.057476842856054e-07
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 1. left instrument: Tool #12 (Cyan). arm right: 2. right instrument: Tool #9 (Orange). do a hysterectomy,arm left 1 left instrument tool 12 cyan arm right 2 right instrument tool 9 orange do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 1. left instrument: Tool #12 (Cyan). arm right: 2. right instrument: Tool #9 (Orange),strip_cmr_state_template | strip_cmr_do_carrier,0.00039979566052424114,0.00039994632384789873
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 1. left instrument: Tool #12 (Cyan). arm right: 2. right instrument: Tool #2 (Orange). do a hysterectomy,arm left 1 left instrument tool 12 cyan arm right 2 right instrument tool 2 orange do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 1. left instrument: Tool #12 (Cyan). arm right: 2. right instrument: Tool #2 (Orange),strip_cmr_state_template | strip_cmr_do_carrier,9.533253637367996e-05,9.536846251846084e-05
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 3. left instrument: Tool #0 (Green). arm right: 2. right instrument: Tool #9 (Cyan). do a hysterectomy,arm left 3 left instrument tool 0 green arm right 2 right instrument tool 9 cyan do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 3. left instrument: Tool #0 (Green). arm right: 2. right instrument: Tool #9 (Cyan),strip_cmr_state_template | strip_cmr_do_carrier,0.00011965329286317014,0.00011969838430504748
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 1. left instrument: Tool #18 (Pink). arm right: 2. right instrument: Tool #9 (Cyan). do a hysterectomy,arm left 1 left instrument tool 18 pink arm right 2 right instrument tool 9 cyan do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 1. left instrument: Tool #18 (Pink). arm right: 2. right instrument: Tool #9 (Cyan),strip_cmr_state_template | strip_cmr_do_carrier,0.00034694569274590825,0.0003470764395157187
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 1. left instrument: Tool #2 (Pink). arm right: 2. right instrument: Tool #2 (Cyan). do a hysterectomy,arm left 1 left instrument tool 2 pink arm right 2 right instrument tool 2 cyan do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 1. left instrument: Tool #2 (Pink). arm right: 2. right instrument: Tool #2 (Cyan),strip_cmr_state_template | strip_cmr_do_carrier,8.271471738987478e-05,8.274588849918851e-05
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 2. left instrument: Tool #2 (Blue). arm right: 1. right instrument: Tool #2 (Pink). do a hysterectomy,arm left 2 left instrument tool 2 blue arm right 1 right instrument tool 2 pink do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 2. left instrument: Tool #2 (Blue). arm right: 1. right instrument: Tool #2 (Pink),strip_cmr_state_template | strip_cmr_do_carrier,0.00010520948363025102,0.00010524913191073321
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 2. left instrument: Tool #12 (Blue). arm right: 1. right instrument: Tool #9 (Pink). do a hysterectomy,arm left 2 left instrument tool 12 blue arm right 1 right instrument tool 9 pink do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 2. left instrument: Tool #12 (Blue). arm right: 1. right instrument: Tool #9 (Pink),strip_cmr_state_template | strip_cmr_do_carrier,0.00030750203974077054,0.0003076179221374881
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 3. left instrument: Tool #0 (Orange). arm right: 1. right instrument: Tool #9 (Pink). do a hysterectomy,arm left 3 left instrument tool 0 orange arm right 1 right instrument tool 9 pink do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 3. left instrument: Tool #0 (Orange). arm right: 1. right instrument: Tool #9 (Pink),strip_cmr_state_template | strip_cmr_do_carrier,3.998880918488348e-05,4.000387900053131e-05
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 3. left instrument: Tool #0 (Orange). arm right: -1. right instrument: Tool #3 (None). do a hysterectomy,arm left 3 left instrument tool 0 orange arm right 1 right instrument tool 3 none do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 3. left instrument: Tool #0 (Orange). arm right: -1. right instrument: Tool #3 (None),strip_cmr_state_template | strip_cmr_do_carrier,1.3819426203521693e-05,1.3824634065658399e-05
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 2. left instrument: Tool #12 (Blue). arm right: 0. right instrument: Tool #17 (White). do a hysterectomy,arm left 2 left instrument tool 12 blue arm right 0 right instrument tool 17 white do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 2. left instrument: Tool #12 (Blue). arm right: 0. right instrument: Tool #17 (White),strip_cmr_state_template | strip_cmr_do_carrier,1.9685985784869287e-05,1.9693404464811774e-05
cmr_versius:01,cmr_versius,CMR_STATE_PROMPT,cmr-surgical-60hz/hysterectomy_phase_prompts_v1,cmr_surgical/hysterectomy,arm left: 3. left instrument: Tool #0 (Orange). arm right: 0. right instrument: Tool #17 (White). do a hysterectomy,arm left 3 left instrument tool 0 orange arm right 0 right instrument tool 17 white do a hysterectomy,hysterectomy,hysterectomy,15,1,arm left: 3. left instrument: Tool #0 (Orange). arm right: 0. right instrument: Tool #17 (White),strip_cmr_state_template | strip_cmr_do_carrier,1.016367299816747e-05,1.0167503186700443e-05
